variant,dimension,value,auroc,auprc,precision,recall,f1,fpr,tpr,tp,fp,tn,fn,median_anomaly_score,paired_anomaly_gt_clean,paired_n,n,threshold
texture_mean,severity,0.5,0.5559895833333334,0.8973657549890894,1.0,0.07291666666666667,0.13592233009708737,0.0,0.07291666666666667,7,0,16,89,0.25085603445768356,0.5833333333333334,96,112,1.2124571800231934
narrowband_spectral_mean,family,dead_pixels,0.52734375,0.7691230441694177,0.7142857142857143,0.10416666666666667,0.18181818181818182,0.125,0.10416666666666667,5,2,14,43,0.16689680516719818,0.5833333333333334,48,64,0.8677487969398499
narrowband_spectral_mean,family,foreign_content,0.5091145833333334,0.7733188848649389,0.7777777777777778,0.14583333333333334,0.24561403508771928,0.125,0.14583333333333334,7,2,14,41,-0.09877738542854786,0.5416666666666666,48,64,0.8677487969398499
narrowband_spectral_mean,family,local_blur,0.46875,0.7328401700208589,0.75,0.125,0.21428571428571427,0.125,0.125,6,2,14,42,-0.21984988451004028,0.25,48,64,0.8677487969398499
narrowband_spectral_mean,family,missing_patch,0.671875,0.8402533522837261,0.8181818181818182,0.1875,0.30508474576271183,0.125,0.1875,9,2,14,39,0.3876543939113617,0.7708333333333334,48,64,0.8677487969398499
narrowband_spectral_mean,family,patch_duplication,0.48828125,0.7592825527552195,0.7777777777777778,0.14583333333333334,0.24561403508771928,0.125,0.14583333333333334,7,2,14,41,-0.10218841955065727,0.4791666666666667,48,64,0.8677487969398499
narrowband_spectral_mean,family,stripes,1.0,1.0,0.96,1.0,0.9795918367346939,0.125,1.0,48,2,14,0,3.721389651298523,1.0,48,64,0.8677487969398499
narrowband_spectral_mean,severity,0.15,0.5983072916666666,0.9126408520970789,0.9333333333333333,0.2916666666666667,0.4444444444444445,0.125,0.2916666666666667,28,2,14,68,0.3684413433074951,0.5520833333333334,96,112,0.8677487969398499
narrowband_spectral_mean,severity,0.3,0.6256510416666666,0.9167971915440458,0.9354838709677419,0.3020833333333333,0.4566929133858267,0.125,0.3020833333333333,29,2,14,67,0.40247340500354767,0.6354166666666666,96,112,0.8677487969398499
narrowband_spectral_mean,severity,0.5,0.6087239583333334,0.9091389590544604,0.9259259259259259,0.2604166666666667,0.40650406504065045,0.125,0.2604166666666667,25,2,14,71,0.21103817224502563,0.625,96,112,0.8677487969398499
pixel_spectral_mean,family,dead_pixels,0.9973958333333334,0.9991666666666666,0.96,1.0,0.9795918367346939,0.125,1.0,48,2,14,0,3.3684582710266113,1.0,48,64,0.8665669560432434
pixel_spectral_mean,family,foreign_content,0.5247395833333334,0.756278170643208,0.75,0.125,0.21428571428571427,0.125,0.125,6,2,14,42,0.07212735712528229,0.6041666666666666,48,64,0.8665669560432434
pixel_spectral_mean,family,local_blur,0.453125,0.7284907885613295,0.75,0.125,0.21428571428571427,0.125,0.125,6,2,14,42,-0.026147007942199707,0.16666666666666666,48,64,0.8665669560432434
pixel_spectral_mean,family,missing_patch,0.6731770833333334,0.8228782035307286,0.7777777777777778,0.14583333333333334,0.24561403508771928,0.125,0.14583333333333334,7,2,14,41,0.3898003250360489,0.7708333333333334,48,64,0.8665669560432434
pixel_spectral_mean,family,patch_duplication,0.50390625,0.7723842994807032,0.75,0.125,0.21428571428571427,0.125,0.125,6,2,14,42,0.06935135275125504,0.5,48,64,0.8665669560432434
pixel_spectral_mean,family,stripes,0.9973958333333334,0.999140802154195,0.96,1.0,0.9795918367346939,0.125,1.0,48,2,14,0,2.036011815071106,1.0,48,64,0.8665669560432434
pixel_spectral_mean,severity,0.15,0.68359375,0.9368267619610311,0.9534883720930233,0.4270833333333333,0.5899280575539568,0.125,0.4270833333333333,41,2,14,55,0.6507614552974701,0.65625,96,112,0.8665669560432434
pixel_spectral_mean,severity,0.3,0.7037760416666666,0.9411702299643367,0.9534883720930233,0.4270833333333333,0.5899280575539568,0.125,0.4270833333333333,41,2,14,55,0.629363626241684,0.6979166666666666,96,112,0.8665669560432434
pixel_spectral_mean,severity,0.5,0.6875,0.9371991452532518,0.9512195121951219,0.40625,0.5693430656934306,0.125,0.40625,39,2,14,57,0.5912835896015167,0.6666666666666666,96,112,0.8665669560432434
pixel_spectral_max,family,dead_pixels,0.9986979166666666,0.9995748299319728,0.96,1.0,0.9795918367346939,0.125,1.0,48,2,14,0,6.8479228019714355,1.0,48,64,1.4081463813781738
pixel_spectral_max,family,foreign_content,0.51171875,0.747610693245922,0.7142857142857143,0.10416666666666667,0.18181818181818182,0.125,0.10416666666666667,5,2,14,43,0.3342858701944351,0.6041666666666666,48,64,1.4081463813781738
pixel_spectral_max,family,local_blur,0.4440104166666667,0.7220421411161699,0.6666666666666666,0.08333333333333333,0.14814814814814814,0.125,0.08333333333333333,4,2,14,44,0.3190956264734268,0.10416666666666667,48,64,1.4081463813781738
pixel_spectral_max,family,missing_patch,0.6028645833333334,0.7920688479545833,0.8,0.16666666666666666,0.27586206896551724,0.125,0.16666666666666666,8,2,14,40,0.6256088316440582,0.6041666666666666,48,64,1.4081463813781738
pixel_spectral_max,family,patch_duplication,0.4921875,0.7517155916372629,0.8,0.16666666666666666,0.27586206896551724,0.125,0.16666666666666666,8,2,14,40,0.402218759059906,0.5,48,64,1.4081463813781738
pixel_spectral_max,family,stripes,1.0,1.0,0.96,1.0,0.9795918367346939,0.125,1.0,48,2,14,0,3.721389651298523,1.0,48,64,1.4081463813781738
pixel_spectral_max,severity,0.15,0.6751302083333334,0.934970603538352,0.9545454545454546,0.4375,0.6,0.125,0.4375,42,2,14,54,1.1435503959655762,0.6458333333333334,96,112,1.4081463813781738
pixel_spectral_max,severity,0.3,0.689453125,0.9379875727914339,0.9534883720930233,0.4270833333333333,0.5899280575539568,0.125,0.4270833333333333,41,2,14,55,1.0224416255950928,0.6354166666666666,96,112,1.4081463813781738
pixel_spectral_max,severity,0.5,0.66015625,0.9317393430357669,0.95,0.3958333333333333,0.5588235294117647,0.125,0.3958333333333333,38,2,14,58,0.8860553205013275,0.625,96,112,1.4081463813781738
complete_three_mean,family,dead_pixels,0.99609375,0.9986975397428475,0.96,1.0,0.9795918367346939,0.125,1.0,48,2,14,0,2.3155384063720703,1.0,48,64,0.6986505389213562
complete_three_mean,family,foreign_content,0.59375,0.8057046355675125,0.8181818181818182,0.1875,0.30508474576271183,0.125,0.1875,9,2,14,39,0.13201173394918442,0.7916666666666666,48,64,0.6986505389213562
complete_three_mean,family,local_blur,0.5403645833333334,0.7712042860546091,0.8,0.16666666666666666,0.27586206896551724,0.125,0.16666666666666666,8,2,14,40,0.0708555206656456,0.5833333333333334,48,64,0.6986505389213562
complete_three_mean,family,missing_patch,0.7473958333333334,0.8651409306005817,0.8666666666666667,0.2708333333333333,0.41269841269841273,0.125,0.2708333333333333,13,2,14,35,0.5156159400939941,0.875,48,64,0.6986505389213562
complete_three_mean,family,patch_duplication,0.4739583333333333,0.7484218882588337,0.7142857142857143,0.10416666666666667,0.18181818181818182,0.125,0.10416666666666667,5,2,14,43,-0.02623629290610552,0.20833333333333334,48,64,0.6986505389213562
complete_three_mean,family,stripes,0.95703125,0.9799947060114278,0.9591836734693877,0.9791666666666666,0.9690721649484536,0.125,0.9791666666666666,47,2,14,1,1.0712864398956299,1.0,48,64,0.6986505389213562
complete_three_mean,severity,0.15,0.6907552083333334,0.9356542146155867,0.9534883720930233,0.4270833333333333,0.5899280575539568,0.125,0.4270833333333333,41,2,14,55,0.5030808746814728,0.7083333333333334,96,112,0.6986505389213562
complete_three_mean,severity,0.3,0.7200520833333334,0.9436117531448633,0.9574468085106383,0.46875,0.6293706293706293,0.125,0.46875,45,2,14,51,0.5633133947849274,0.7395833333333334,96,112,0.6986505389213562
complete_three_mean,severity,0.5,0.7434895833333334,0.9458791146574169,0.9565217391304348,0.4583333333333333,0.619718309859155,0.125,0.4583333333333333,44,2,14,52,0.6362855434417725,0.78125,96,112,0.6986505389213562
complete_three_max,family,dead_pixels,0.9986979166666666,0.9995748299319728,0.96,1.0,0.9795918367346939,0.125,1.0,48,2,14,0,6.8479228019714355,1.0,48,64,1.4081463813781738
complete_three_max,family,foreign_content,0.578125,0.7739022600517697,0.75,0.125,0.21428571428571427,0.125,0.125,6,2,14,42,0.6711284220218658,0.7083333333333334,48,64,1.4081463813781738
complete_three_max,family,local_blur,0.5182291666666666,0.7471708697544687,0.6666666666666666,0.08333333333333333,0.14814814814814814,0.125,0.08333333333333333,4,2,14,44,0.4665626138448715,0.3958333333333333,48,64,1.4081463813781738
complete_three_max,family,missing_patch,0.6875,0.8217581444020741,0.8461538461538461,0.22916666666666666,0.360655737704918,0.125,0.22916666666666666,11,2,14,37,0.9574427008628845,0.7291666666666666,48,64,1.4081463813781738
complete_three_max,family,patch_duplication,0.4765625,0.7498787783791854,0.8,0.16666666666666666,0.27586206896551724,0.125,0.16666666666666666,8,2,14,40,0.5277920365333557,0.3958333333333333,48,64,1.4081463813781738
complete_three_max,family,stripes,1.0,1.0,0.96,1.0,0.9795918367346939,0.125,1.0,48,2,14,0,3.721389651298523,1.0,48,64,1.4081463813781738
complete_three_max,severity,0.15,0.6842447916666666,0.936831124574174,0.9545454545454546,0.4375,0.6,0.125,0.4375,42,2,14,54,1.145781934261322,0.6875,96,112,1.4081463813781738
complete_three_max,severity,0.3,0.7057291666666666,0.9410363495948021,0.9545454545454546,0.4375,0.6,0.125,0.4375,42,2,14,54,1.1561357378959656,0.6770833333333334,96,112,1.4081463813781738
complete_three_max,severity,0.5,0.7395833333333334,0.9469138607444461,0.9534883720930233,0.4270833333333333,0.5899280575539568,0.125,0.4270833333333333,41,2,14,55,1.1698930859565735,0.75,96,112,1.4081463813781738
