case_id,base_id,source_id,family,severity,pixel_auroc,iou_at_clean_pixel_q95,positive_map_inside_outside_ratio,mask_fraction
psp_006766_1850_red-0037_foreign_content_0.15,psp_006766_1850_red-0037,psp_006766_1850,foreign_content,0.15,0.6398816789899554,0.0,4.566347342915833e-06,0.015625
psp_006766_1850_red-0037_foreign_content_0.3,psp_006766_1850_red-0037,psp_006766_1850,foreign_content,0.3,0.5876907870773592,0.0,4.596749022311997e-06,0.03228759765625
psp_006766_1850_red-0037_foreign_content_0.5,psp_006766_1850_red-0037,psp_006766_1850,foreign_content,0.5,0.3259388605753581,0.0,2.9240213734738063e-06,0.0625
esp_019559_1390_red-0576_stripes_0.15,esp_019559_1390_red-0576,esp_019559_1390,stripes,0.15,,0.0,,1.0
esp_019559_1390_red-0576_stripes_0.3,esp_019559_1390_red-0576,esp_019559_1390,stripes,0.3,,0.0,,1.0
esp_019559_1390_red-0576_stripes_0.5,esp_019559_1390_red-0576,esp_019559_1390,stripes,0.5,,0.0,,1.0
esp_019559_1390_red-0576_dead_pixels_0.15,esp_019559_1390_red-0576,esp_019559_1390,dead_pixels,0.15,0.8432303284594778,0.0,6.690424197586253e-05,0.00543212890625
esp_019559_1390_red-0576_dead_pixels_0.3,esp_019559_1390_red-0576,esp_019559_1390,dead_pixels,0.3,0.8678105638843278,0.0,0.007753945887088776,0.00811767578125
esp_019559_1390_red-0576_dead_pixels_0.5,esp_019559_1390_red-0576,esp_019559_1390,dead_pixels,0.5,0.8881334654171992,0.0,7.173667108872905e-05,0.01116943359375
esp_019559_1390_red-0576_missing_patch_0.15,esp_019559_1390_red-0576,esp_019559_1390,missing_patch,0.15,0.7381020197792659,0.0703125,1.614114761352539,0.015625
esp_019559_1390_red-0576_missing_patch_0.3,esp_019559_1390_red-0576,esp_019559_1390,missing_patch,0.3,0.7835146492403093,0.21739130434782608,4.44119119644165,0.03228759765625
esp_019559_1390_red-0576_missing_patch_0.5,esp_019559_1390_red-0576,esp_019559_1390,missing_patch,0.5,0.7917992273966471,0.2631578947368421,4.489855766296387,0.0625
esp_019559_1390_red-0576_local_blur_0.15,esp_019559_1390_red-0576,esp_019559_1390,local_blur,0.15,0.4358152195990034,0.0,0.6840623617172241,0.08355712890625
esp_019559_1390_red-0576_local_blur_0.3,esp_019559_1390_red-0576,esp_019559_1390,local_blur,0.3,0.5359844191013914,0.005408328826392645,1.5123525857925415,0.11285400390625
esp_019559_1390_red-0576_local_blur_0.5,esp_019559_1390_red-0576,esp_019559_1390,local_blur,0.5,0.6266741652197182,0.03806228373702422,2.3154876232147217,0.15875244140625
esp_019559_1390_red-0576_patch_duplication_0.15,esp_019559_1390_red-0576,esp_019559_1390,patch_duplication,0.15,0.5049273778521826,0.0,0.019511887803673744,0.015625
esp_019559_1390_red-0576_patch_duplication_0.3,esp_019559_1390_red-0576,esp_019559_1390,patch_duplication,0.3,0.5892883223971495,0.0,0.01255229115486145,0.03228759765625
esp_019559_1390_red-0576_patch_duplication_0.5,esp_019559_1390_red-0576,esp_019559_1390,patch_duplication,0.5,0.5197270075480144,0.0,0.10084422677755356,0.0625
esp_019559_1390_red-0576_foreign_content_0.15,esp_019559_1390_red-0576,esp_019559_1390,foreign_content,0.15,0.6527906145368304,0.0,1.0972215932270046e-05,0.015625
esp_019559_1390_red-0576_foreign_content_0.3,esp_019559_1390_red-0576,esp_019559_1390,foreign_content,0.3,0.608002699320818,0.0,9.798302926355973e-06,0.03228759765625
esp_019559_1390_red-0576_foreign_content_0.5,esp_019559_1390_red-0576,esp_019559_1390,foreign_content,0.5,0.23031107584635416,0.0,3.784708269449766e-06,0.0625
esp_016781_2055_red-0188_stripes_0.15,esp_016781_2055_red-0188,esp_016781_2055,stripes,0.15,,0.03076171875,,1.0
esp_016781_2055_red-0188_stripes_0.3,esp_016781_2055_red-0188,esp_016781_2055,stripes,0.3,,0.000244140625,,1.0
esp_016781_2055_red-0188_stripes_0.5,esp_016781_2055_red-0188,esp_016781_2055,stripes,0.5,,0.0,,1.0
esp_016781_2055_red-0188_dead_pixels_0.15,esp_016781_2055_red-0188,esp_016781_2055,dead_pixels,0.15,0.6679514802423823,0.002992220227408737,0.3686695694923401,0.00518798828125
esp_016781_2055_red-0188_dead_pixels_0.3,esp_016781_2055_red-0188,esp_016781_2055,dead_pixels,0.3,0.7101428287474799,0.004451864218141347,0.5964935421943665,0.0079345703125
esp_016781_2055_red-0188_dead_pixels_0.5,esp_016781_2055_red-0188,esp_016781_2055,dead_pixels,0.5,0.743563768370736,0.0040100250626566416,0.33881205320358276,0.01190185546875
esp_016781_2055_red-0188_missing_patch_0.15,esp_016781_2055_red-0188,esp_016781_2055,missing_patch,0.15,0.5616583445715526,0.006984866123399301,0.4863276481628418,0.015625
esp_016781_2055_red-0188_missing_patch_0.3,esp_016781_2055_red-0188,esp_016781_2055,missing_patch,0.3,0.6645336786174804,0.05763546798029557,1.4380090236663818,0.03228759765625
esp_016781_2055_red-0188_missing_patch_0.5,esp_016781_2055_red-0188,esp_016781_2055,missing_patch,0.5,0.6903980890909831,0.09440426341834793,1.7469912767410278,0.0625
esp_016781_2055_red-0188_local_blur_0.15,esp_016781_2055_red-0188,esp_016781_2055,local_blur,0.15,0.6018778640400262,0.0,1.2378969192504883,0.08355712890625
esp_016781_2055_red-0188_local_blur_0.3,esp_016781_2055_red-0188,esp_016781_2055,local_blur,0.3,0.6205931003714761,0.0,1.2279887199401855,0.11285400390625
esp_016781_2055_red-0188_local_blur_0.5,esp_016781_2055_red-0188,esp_016781_2055,local_blur,0.5,0.6108816663223112,0.005695889053987122,1.227486491203308,0.15875244140625
esp_016781_2055_red-0188_patch_duplication_0.15,esp_016781_2055_red-0188,esp_016781_2055,patch_duplication,0.15,0.5204814123728919,0.0,0.016431350260972977,0.015625
esp_016781_2055_red-0188_patch_duplication_0.3,esp_016781_2055_red-0188,esp_016781_2055,patch_duplication,0.3,0.536322378073026,0.0,0.12643273174762726,0.03228759765625
esp_016781_2055_red-0188_patch_duplication_0.5,esp_016781_2055_red-0188,esp_016781_2055,patch_duplication,0.5,0.5515993754069011,0.0,0.46162697672843933,0.0625
esp_016781_2055_red-0188_foreign_content_0.15,esp_016781_2055_red-0188,esp_016781_2055,foreign_content,0.15,0.40182640438988093,0.0,3.089058282057522e-06,0.015625
esp_016781_2055_red-0188_foreign_content_0.3,esp_016781_2055_red-0188,esp_016781_2055,foreign_content,0.3,0.4135251591842185,0.0,3.2223733796854503e-06,0.03228759765625
esp_016781_2055_red-0188_foreign_content_0.5,esp_016781_2055_red-0188,esp_016781_2055,foreign_content,0.5,0.26674842834472656,0.0,2.421871158730937e-06,0.0625
esp_016613_2570_red-0034_stripes_0.15,esp_016613_2570_red-0034,esp_016613_2570,stripes,0.15,,0.22991943359375,,1.0
esp_016613_2570_red-0034_stripes_0.3,esp_016613_2570_red-0034,esp_016613_2570,stripes,0.3,,0.0191650390625,,1.0
esp_016613_2570_red-0034_stripes_0.5,esp_016613_2570_red-0034,esp_016613_2570,stripes,0.5,,0.0001220703125,,1.0
esp_016613_2570_red-0034_dead_pixels_0.15,esp_016613_2570_red-0034,esp_016613_2570,dead_pixels,0.15,0.26063350290818105,0.0,0.040800660848617554,0.0045166015625
esp_016613_2570_red-0034_dead_pixels_0.3,esp_016613_2570_red-0034,esp_016613_2570,dead_pixels,0.3,0.3406894618229655,0.0,0.04941270872950554,0.0069580078125
esp_016613_2570_red-0034_dead_pixels_0.5,esp_016613_2570_red-0034,esp_016613_2570,dead_pixels,0.5,0.4375103182275077,0.0,0.05385315790772438,0.01055908203125
esp_016613_2570_red-0034_missing_patch_0.15,esp_016613_2570_red-0034,esp_016613_2570,missing_patch,0.15,0.15998767671130953,0.0039946737683089215,0.2662182152271271,0.015625
esp_016613_2570_red-0034_missing_patch_0.3,esp_016613_2570_red-0034,esp_016613_2570,missing_patch,0.3,0.3370266575814968,0.017303163714548993,0.5868586897850037,0.03228759765625
esp_016613_2570_red-0034_missing_patch_0.5,esp_016613_2570_red-0034,esp_016613_2570,missing_patch,0.5,0.49461619059244794,0.04679493377163299,0.8530132174491882,0.0625
esp_016613_2570_red-0034_local_blur_0.15,esp_016613_2570_red-0034,esp_016613_2570,local_blur,0.15,0.7856866775785695,0.13375952790754855,1.311652660369873,0.08355712890625
esp_016613_2570_red-0034_local_blur_0.3,esp_016613_2570_red-0034,esp_016613_2570,local_blur,0.3,0.7417125035092742,0.16139649700246855,1.259656310081482,0.11285400390625
esp_016613_2570_red-0034_local_blur_0.5,esp_016613_2570_red-0034,esp_016613_2570,local_blur,0.5,0.865714504963698,0.27089113305959384,1.352559208869934,0.15875244140625
esp_016613_2570_red-0034_patch_duplication_0.15,esp_016613_2570_red-0034,esp_016613_2570,patch_duplication,0.15,0.1895727732824901,0.0006480881399870382,0.5782056450843811,0.015625
esp_016613_2570_red-0034_patch_duplication_0.3,esp_016613_2570_red-0034,esp_016613_2570,patch_duplication,0.3,0.29683616708366645,0.011709303805523737,0.7546980381011963,0.03228759765625
esp_016613_2570_red-0034_patch_duplication_0.5,esp_016613_2570_red-0034,esp_016613_2570,patch_duplication,0.5,0.41894737879435223,0.039779005524861875,0.9147666692733765,0.0625
esp_016613_2570_red-0034_foreign_content_0.15,esp_016613_2570_red-0034,esp_016613_2570,foreign_content,0.15,0.01235138423859127,0.0,9.080530389837804e-07,0.015625
esp_016613_2570_red-0034_foreign_content_0.3,esp_016613_2570_red-0034,esp_016613_2570,foreign_content,0.3,0.01927975586884687,0.0,1.1081114053013152e-06,0.03228759765625
esp_016613_2570_red-0034_foreign_content_0.5,esp_016613_2570_red-0034,esp_016613_2570,foreign_content,0.5,0.02664464314778646,0.0,1.0802200449688826e-06,0.0625
esp_017395_1700_red-0007_stripes_0.15,esp_017395_1700_red-0007,esp_017395_1700,stripes,0.15,,0.00152587890625,,1.0
esp_017395_1700_red-0007_stripes_0.3,esp_017395_1700_red-0007,esp_017395_1700,stripes,0.3,,0.00042724609375,,1.0
esp_017395_1700_red-0007_stripes_0.5,esp_017395_1700_red-0007,esp_017395_1700,stripes,0.5,,0.0,,1.0
esp_017395_1700_red-0007_dead_pixels_0.15,esp_017395_1700_red-0007,esp_017395_1700,dead_pixels,0.15,0.8150813712809559,0.0,5.269975736155175e-05,0.00628662109375
esp_017395_1700_red-0007_dead_pixels_0.3,esp_017395_1700_red-0007,esp_017395_1700,dead_pixels,0.3,0.8321341977498038,0.0,5.532753493753262e-05,0.00970458984375
esp_017395_1700_red-0007_dead_pixels_0.5,esp_017395_1700_red-0007,esp_017395_1700,dead_pixels,0.5,0.8700815782498259,0.0,6.460648728534579e-05,0.01300048828125
esp_017395_1700_red-0007_missing_patch_0.15,esp_017395_1700_red-0007,esp_017395_1700,missing_patch,0.15,0.701904539078001,0.0,0.11807041615247726,0.015625
esp_017395_1700_red-0007_missing_patch_0.3,esp_017395_1700_red-0007,esp_017395_1700,missing_patch,0.3,0.7554959018372431,0.14259927797833935,3.5374677181243896,0.03228759765625
esp_017395_1700_red-0007_missing_patch_0.5,esp_017395_1700_red-0007,esp_017395_1700,missing_patch,0.5,0.7946820259094238,0.2669208770257388,5.052450656890869,0.0625
esp_017395_1700_red-0007_local_blur_0.15,esp_017395_1700_red-0007,esp_017395_1700,local_blur,0.15,0.5661831472642284,0.0,1.5387825965881348,0.08355712890625
esp_017395_1700_red-0007_local_blur_0.3,esp_017395_1700_red-0007,esp_017395_1700,local_blur,0.3,0.5223714861443899,0.0,1.2725844383239746,0.11285400390625
esp_017395_1700_red-0007_local_blur_0.5,esp_017395_1700_red-0007,esp_017395_1700,local_blur,0.5,0.5262742944597152,0.0,1.1272664070129395,0.15875244140625
esp_017395_1700_red-0007_patch_duplication_0.15,esp_017395_1700_red-0007,esp_017395_1700,patch_duplication,0.15,0.46664368160187253,0.0,0.21624228358268738,0.015625
esp_017395_1700_red-0007_patch_duplication_0.3,esp_017395_1700_red-0007,esp_017395_1700,patch_duplication,0.3,0.47774216836298233,0.0,0.5736393928527832,0.03228759765625
esp_017395_1700_red-0007_patch_duplication_0.5,esp_017395_1700_red-0007,esp_017395_1700,patch_duplication,0.5,0.4891807238260905,0.0,1.6453967094421387,0.0625
esp_017395_1700_red-0007_foreign_content_0.15,esp_017395_1700_red-0007,esp_017395_1700,foreign_content,0.15,0.6605406261625744,0.0,1.1184845789102837e-05,0.015625
esp_017395_1700_red-0007_foreign_content_0.3,esp_017395_1700_red-0007,esp_017395_1700,foreign_content,0.3,0.5458551296931847,0.0,9.955113455362152e-06,0.03228759765625
esp_017395_1700_red-0007_foreign_content_0.5,esp_017395_1700_red-0007,esp_017395_1700,foreign_content,0.5,0.1532339096069336,0.0,3.5104210382996826e-06,0.0625
esp_012057_0950_red-0111_stripes_0.15,esp_012057_0950_red-0111,esp_012057_0950,stripes,0.15,,0.00042724609375,,1.0
esp_012057_0950_red-0111_stripes_0.3,esp_012057_0950_red-0111,esp_012057_0950,stripes,0.3,,0.0,,1.0
esp_012057_0950_red-0111_stripes_0.5,esp_012057_0950_red-0111,esp_012057_0950,stripes,0.5,,0.0,,1.0
esp_012057_0950_red-0111_dead_pixels_0.15,esp_012057_0950_red-0111,esp_012057_0950,dead_pixels,0.15,0.831125834371244,0.0,5.4037336667533964e-05,0.00567626953125
esp_012057_0950_red-0111_dead_pixels_0.3,esp_012057_0950_red-0111,esp_012057_0950,dead_pixels,0.3,0.8454129503904136,0.0,5.556390169658698e-05,0.00860595703125
esp_012057_0950_red-0111_dead_pixels_0.5,esp_012057_0950_red-0111,esp_012057_0950,dead_pixels,0.5,0.8822422229680793,0.0,7.972190360305831e-05,0.0128173828125
esp_012057_0950_red-0111_missing_patch_0.15,esp_012057_0950_red-0111,esp_012057_0950,missing_patch,0.15,0.7154502263144841,0.0,0.18597513437271118,0.015625
esp_012057_0950_red-0111_missing_patch_0.3,esp_012057_0950_red-0111,esp_012057_0950,missing_patch,0.3,0.7133072104891982,0.0,0.40560904145240784,0.03228759765625
esp_012057_0950_red-0111_missing_patch_0.5,esp_012057_0950_red-0111,esp_012057_0950,missing_patch,0.5,0.7433021863301595,0.12942271880819367,2.5008511543273926,0.0625
esp_012057_0950_red-0111_local_blur_0.15,esp_012057_0950_red-0111,esp_012057_0950,local_blur,0.15,0.6731046649965569,0.0,1.9222997426986694,0.08355712890625
esp_012057_0950_red-0111_local_blur_0.3,esp_012057_0950_red-0111,esp_012057_0950,local_blur,0.3,0.6621279680925344,0.0,1.7628220319747925,0.11285400390625
esp_012057_0950_red-0111_local_blur_0.5,esp_012057_0950_red-0111,esp_012057_0950,local_blur,0.5,0.6903840555132817,0.0,1.7016527652740479,0.15875244140625
esp_012057_0950_red-0111_patch_duplication_0.15,esp_012057_0950_red-0111,esp_012057_0950,patch_duplication,0.15,0.42275782993861605,0.014492753623188406,0.4301295578479767,0.015625
esp_012057_0950_red-0111_patch_duplication_0.3,esp_012057_0950_red-0111,esp_012057_0950,patch_duplication,0.3,0.39707551719594936,0.0,0.11171650886535645,0.03228759765625
esp_012057_0950_red-0111_patch_duplication_0.5,esp_012057_0950_red-0111,esp_012057_0950,patch_duplication,0.5,0.43955698013305666,0.0,0.4775625169277191,0.0625
esp_012057_0950_red-0111_foreign_content_0.15,esp_012057_0950_red-0111,esp_012057_0950,foreign_content,0.15,0.6966707744295635,0.0,9.896869414660614e-06,0.015625
esp_012057_0950_red-0111_foreign_content_0.3,esp_012057_0950_red-0111,esp_012057_0950,foreign_content,0.3,0.6178837157867942,0.0,1.0019814908446278e-05,0.03228759765625
esp_012057_0950_red-0111_foreign_content_0.5,esp_012057_0950_red-0111,esp_012057_0950,foreign_content,0.5,0.3552528381347656,0.0,4.211303803458577e-06,0.0625
esp_049651_1050_red-0070_stripes_0.15,esp_049651_1050_red-0070,esp_049651_1050,stripes,0.15,,0.0,,1.0
esp_049651_1050_red-0070_stripes_0.3,esp_049651_1050_red-0070,esp_049651_1050,stripes,0.3,,0.0,,1.0
esp_049651_1050_red-0070_stripes_0.5,esp_049651_1050_red-0070,esp_049651_1050,stripes,0.5,,0.0,,1.0
esp_049651_1050_red-0070_dead_pixels_0.15,esp_049651_1050_red-0070,esp_049651_1050,dead_pixels,0.15,0.9810583113618248,0.0,0.0011071385815739632,0.00457763671875
esp_049651_1050_red-0070_dead_pixels_0.3,esp_049651_1050_red-0070,esp_049651_1050,dead_pixels,0.3,0.9848662104476058,0.0,0.001285470905713737,0.0079345703125
esp_049651_1050_red-0070_dead_pixels_0.5,esp_049651_1050_red-0070,esp_049651_1050,dead_pixels,0.5,0.973431241021662,0.0,0.0007606037543155253,0.0111083984375
esp_049651_1050_red-0070_missing_patch_0.15,esp_049651_1050_red-0070,esp_049651_1050,missing_patch,0.15,0.9495583186073909,0.0859375,38.47467041015625,0.015625
esp_049651_1050_red-0070_missing_patch_0.3,esp_049651_1050_red-0070,esp_049651_1050,missing_patch,0.3,0.9721777998746914,0.24196597353497165,79.62516784667969,0.03228759765625
esp_049651_1050_red-0070_missing_patch_0.5,esp_049651_1050_red-0070,esp_049651_1050,missing_patch,0.5,0.9793999354044597,0.205078125,102.36991882324219,0.0625
esp_049651_1050_red-0070_local_blur_0.15,esp_049651_1050_red-0070,esp_049651_1050,local_blur,0.15,0.8423457963998504,0.08765522279035792,144.59095764160156,0.08355712890625
esp_049651_1050_red-0070_local_blur_0.3,esp_049651_1050_red-0070,esp_049651_1050,local_blur,0.3,0.8087926180311488,0.10978907517577069,208.427490234375,0.11285400390625
esp_049651_1050_red-0070_local_blur_0.5,esp_049651_1050_red-0070,esp_049651_1050,local_blur,0.5,0.8273748400364936,0.08227604767397155,194.17282104492188,0.15875244140625
esp_049651_1050_red-0070_patch_duplication_0.15,esp_049651_1050_red-0070,esp_049651_1050,patch_duplication,0.15,0.6132773747519841,0.0,2.542734384536743,0.015625
esp_049651_1050_red-0070_patch_duplication_0.3,esp_049651_1050_red-0070,esp_049651_1050,patch_duplication,0.3,0.677555636233136,0.0,1.765620470046997,0.03228759765625
esp_049651_1050_red-0070_patch_duplication_0.5,esp_049651_1050_red-0070,esp_049651_1050,patch_duplication,0.5,0.5901005744934082,0.0,0.3511004149913788,0.0625
esp_049651_1050_red-0070_foreign_content_0.15,esp_049651_1050_red-0070,esp_049651_1050,foreign_content,0.15,0.8844204857235863,0.0,0.00022197187354322523,0.015625
esp_049651_1050_red-0070_foreign_content_0.3,esp_049651_1050_red-0070,esp_049651_1050,foreign_content,0.3,0.9122075114801613,0.0,0.00016342822345905006,0.03228759765625
esp_049651_1050_red-0070_foreign_content_0.5,esp_049651_1050_red-0070,esp_049651_1050,foreign_content,0.5,0.4245992024739583,0.0,1.2722924111585598e-05,0.0625
psp_006766_1850_red-0101_stripes_0.15,psp_006766_1850_red-0101,psp_006766_1850,stripes,0.15,,0.0,,1.0
psp_006766_1850_red-0101_stripes_0.3,psp_006766_1850_red-0101,psp_006766_1850,stripes,0.3,,0.0,,1.0
psp_006766_1850_red-0101_stripes_0.5,psp_006766_1850_red-0101,psp_006766_1850,stripes,0.5,,0.0,,1.0
psp_006766_1850_red-0101_dead_pixels_0.15,psp_006766_1850_red-0101,psp_006766_1850,dead_pixels,0.15,0.90757220328037,0.0,0.0001400715991621837,0.00433349609375
psp_006766_1850_red-0101_dead_pixels_0.3,psp_006766_1850_red-0101,psp_006766_1850,dead_pixels,0.3,0.9049666506530215,0.0,0.00014456409553531557,0.0067138671875
psp_006766_1850_red-0101_dead_pixels_0.5,psp_006766_1850_red-0101,psp_006766_1850,dead_pixels,0.5,0.9181676543388407,0.0,0.00016604887787252665,0.01141357421875
psp_006766_1850_red-0101_missing_patch_0.15,psp_006766_1850_red-0101,psp_006766_1850,missing_patch,0.15,0.8733048211960566,0.0,2.1017863750457764,0.015625
psp_006766_1850_red-0101_missing_patch_0.3,psp_006766_1850_red-0101,psp_006766_1850,missing_patch,0.3,0.8657557651185513,0.04887218045112782,4.902029991149902,0.03228759765625
psp_006766_1850_red-0101_missing_patch_0.5,psp_006766_1850_red-0101,psp_006766_1850,missing_patch,0.5,0.8763662974039713,0.24124513618677043,11.148211479187012,0.0625
psp_006766_1850_red-0101_local_blur_0.15,psp_006766_1850_red-0101,psp_006766_1850,local_blur,0.15,0.8660573417330174,0.045288531775018265,14.485639572143555,0.08355712890625
psp_006766_1850_red-0101_local_blur_0.3,psp_006766_1850_red-0101,psp_006766_1850,local_blur,0.3,0.8780704079948756,0.03407247160627366,15.789457321166992,0.11285400390625
psp_006766_1850_red-0101_local_blur_0.5,psp_006766_1850_red-0101,psp_006766_1850,local_blur,0.5,0.8907030940917778,0.031910803537101115,18.810537338256836,0.15875244140625
psp_006766_1850_red-0101_patch_duplication_0.15,psp_006766_1850_red-0101,psp_006766_1850,patch_duplication,0.15,0.3923741900731647,0.0,0.6976996064186096,0.015625
psp_006766_1850_red-0101_patch_duplication_0.3,psp_006766_1850_red-0101,psp_006766_1850,patch_duplication,0.3,0.542013008961769,0.0,0.7200710773468018,0.03228759765625
psp_006766_1850_red-0101_patch_duplication_0.5,psp_006766_1850_red-0101,psp_006766_1850,patch_duplication,0.5,0.574245834350586,0.0,0.30537232756614685,0.0625
psp_006766_1850_red-0101_foreign_content_0.15,psp_006766_1850_red-0101,psp_006766_1850,foreign_content,0.15,0.7896324036613344,0.0,2.9118416932760738e-05,0.015625
psp_006766_1850_red-0101_foreign_content_0.3,psp_006766_1850_red-0101,psp_006766_1850,foreign_content,0.3,0.7467612025092715,0.0,2.4727574782446027e-05,0.03228759765625
psp_006766_1850_red-0101_foreign_content_0.5,psp_006766_1850_red-0101,psp_006766_1850,foreign_content,0.5,0.31839434305826825,0.0,6.2254689510155e-06,0.0625
esp_016148_2040_red-0097_stripes_0.15,esp_016148_2040_red-0097,esp_016148_2040,stripes,0.15,,0.00146484375,,1.0
esp_016148_2040_red-0097_stripes_0.3,esp_016148_2040_red-0097,esp_016148_2040,stripes,0.3,,0.0,,1.0
esp_016148_2040_red-0097_stripes_0.5,esp_016148_2040_red-0097,esp_016148_2040,stripes,0.5,,0.0,,1.0
